conversation_id_str,created_at,favorite_count,full_text,id_str,image_url,in_reply_to_screen_name,lang,location,quote_count,reply_count,retweet_count,tweet_url,user_id_str,username,daerah,label
"1,98E+18",Wed Oct 15 07:14:05 +0000 2025,1,Oct 2024 Oct 2025 https://t.co/U6D6U8MxGR,"1,98E+18",https://pbs.twimg.com/media/G3SKvbQWEAAxg29.jpg,,en,,0,0,0,https://x.com/undefined/status/1978358702303277479,"1,48E+18",,Kabupaten_Nganjuk,
"1,98E+18",Wed Oct 15 07:14:01 +0000 2025,0,Shenita Martha Aulia dari SMPN 2 Ponorogo tampil inspiratif di Festival Dai Cilik 2025 dengan tema keteladanan Nabi Ibrahim dan Nabi Yusuf. https://t.co/O2LyS8Pgj0,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978358687316980213,"1,4E+09",,Kabupaten_Nganjuk,
"1,98E+18",Wed Oct 15 07:14:00 +0000 2025,0,@jacquescart13r waktu sd-smp aku prnh ikut les b ingg yg setengah online-offline dan smskli ga bisa masuk ke otak smskli kl online krn fikiran ku jd kemana2 . kl pun otak ku bisa masuk belajar online udah dari dlu ikut les prancis online buat nerusin yg di pelajarin di sekolah,"1,98E+18",,jacquescart13r,in,,0,0,0,https://x.com/undefined/status/1978358682023813287,"1,5E+18",,Kabupaten_Nganjuk,
"1,98E+18",Wed Oct 15 07:14:00 +0000 2025,0,aku baru belajar bikin crochet tapi kenapa gabisa bisa,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978358681101099310,"7,8E+17",,Kabupaten_Nganjuk,
"1,98E+18",Wed Oct 15 07:13:59 +0000 2025,0,$CaptainBNB,"1,98E+18",,,qme,,0,0,0,https://x.com/undefined/status/1978358677204521387,"1,84E+18",,Kabupaten_Nganjuk,
"1,98E+18",Wed Oct 15 07:13:56 +0000 2025,0,@tanyakanrl lg praktek ceramah di sekolah,"1,98E+18",,tanyakanrl,in,,0,0,0,https://x.com/undefined/status/1978358664571338812,"1,83E+18",,Kabupaten_Nganjuk,
"1,98E+18",Wed Oct 15 07:00:08 +0000 2025,0,https://t.co/9mMAst6r9c JAKARTA Banyak siswa di SMAN 1 Cimarga Jawa Barat berhenti sekolah (mogok) karena ingin kepala sekolahnya dipecat. Ini https://t.co/YWeAGaAstE} https://t.co/NZObyjFofE,"1,98E+18",https://pbs.twimg.com/media/G3SHkFiW8AAzXyG.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355192270639574,"2,59E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:07 +0000 2025,0,Jangan pacaran sama anime dulu harus fokus akademik kesuksesan dan pendidikan,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355187405164571,"1,6E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:06 +0000 2025,0,PREDICCIÓN PARA EL PARTIDO ALEXANDER KOVACEVIC VS CAMILO UGO CARABELLI &amp;#8211; 15 DE OCTUBRE DE 2025 Predicción Explosiva: 5 Razones para Apostar por Camilo Ugo Carabelli en su Duelo contra Alexander Kovacevic... Leer mas: https://t.co/aCnPTscFx8,"1,98E+18",,,es,,0,0,0,https://x.com/undefined/status/1978355183361945607,"1,83E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:05 +0000 2025,0,@guru_mha アニメが毎週放送されるたびに落書きという名の豪華告知イラストは約束されているので ！！,"1,98E+18",,guru_mha,ja,,0,0,0,https://x.com/undefined/status/1978355180052619572,"4,02E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:05 +0000 2025,0,@dngcze Gregor je pouhé motoristické hovado. Ať se sám podívá na svého guru Klause který pochází u velmi kované komunistické rodiny. Jeho fotr vyhazoval s milicí vlastníky firem a zabavoval jim majetky. Ani se nezmiňuji o jeho orientaci. No a narcistický nácek Turek je už poslední kapka,"1,98E+18",,dngcze,cs,,0,0,0,https://x.com/undefined/status/1978355180035822036,"1,42E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:03 +0000 2025,0,Mulai Januari 2026 sebanyak 13 sekolah terutama Sekolah Dasar di Singapura akan menerapkan model dapur terpusat untuk kantin sekolah mereka. Baca di sini: https://t.co/nurvLzrStN ~TA #MBG #Singapura https://t.co/MrgeUXY3gv,"1,98E+18",https://pbs.twimg.com/media/G3SHij7acAAWNzc.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355172154703914,23343960,,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:01 +0000 2025,0,@peter_porker_25 @Dagads_ Public lo adi saradaga fun ga assalu ledu guru serious ga ne undi natoh ala unte nachadu simple asalu ala behave chese ammai ne nenu deggara tesukovali kada okavella vachina iddari mentality ki Ela unte bhaguntado Dani batti naduchukuntaru,"1,98E+18",,peter_porker_25,in,,0,0,0,https://x.com/undefined/status/1978355163543814391,"7,74E+17",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:01 +0000 2025,0,Day 1 Belajar Ngisi BBM Self Service di Pertamina #IsiBensin #IsiBBM #Selfservice #PomBensin https://t.co/1Y9liohGpb,"1,98E+18",https://pbs.twimg.com/amplify_video_thumb/1978298082279534592/img/fns1y0U-KnaBOjJK.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355161971175505,"1,82E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:01 +0000 2025,0,Kira-kira apa ya buku favorit mereka? Yuk cari tahu di Siniar Rolasan yang sudah tayang di kanal Youtube kami️ #rolasan #podcast #siniar #buku #perpusbungkarno #perpusnas #literasi https://t.co/uX4oSKaJz9,"1,98E+18",https://pbs.twimg.com/amplify_video_thumb/1978263128694837248/img/xRXH1I05934rGpvV.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355161262334401,"1,26E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:00 +0000 2025,0,@peutmevoir riyall engga aku belajar bakor juga deh ntar malem sama belajar kita,"1,98E+18",,peutmevoir,in,,0,0,0,https://x.com/undefined/status/1978355160523952150,"1,31E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:00:00 +0000 2025,0,K-Pop nggak cuma jual musik tapi jualan emosi. Dari rasa kagum mereka ubah jadi nilai ekonomi dan juga dari fandom jadi mesin bisnis global. Cocok buat brand modern untuk kita belajar bagaimana membangun loyalitas dengan pelanggan #indibiz #indibizJBN https://t.co/qOudMBcHMh,"1,98E+18",https://pbs.twimg.com/media/G3RzGBdbMAA_MYP.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355157219086504,"1,67E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:57 +0000 2025,0,@txtfromjogja Kudunya gaji guru jg ikut naik sih ini,"1,98E+18",,txtfromjogja,in,,0,0,0,https://x.com/undefined/status/1978355145768386986,"1,13E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:54 +0000 2025,0,Gue setuju emang bahwa level Indonesia belum di level layak lolos piala dunia. Cuma gue lihat kualitas pemain indo ini bisa banget lolos ke round 5 loh agak disayangkan pas lawan arab malah eksperimen line up . Sih patrick anjing,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355135173509579,"1,12E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:51 +0000 2025,0,You ve got to deal with it or put up with it. That s what makes a top trader or guru truly respectable. We gotta protect our capital and win regardless of how the market does. That's why only 5% people make money consistently for a decade according to past statistics.,"1,98E+18",,,en,,0,0,0,https://x.com/undefined/status/1978355120581566676,"1,59E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:51 +0000 2025,0,Kamis tanggal 08 Oktober 2025 bertempat di TK Negeri 12 Sabang telah dilaksanakan kegiatan peninjauan langsung progres pembangunan TK Negeri 12 Sabang yang termasuk dalam bantuan pemerintah Program Revitalisasi Satuan Pendidikan Tahun 2025. https://t.co/mYmRvWz3Rt,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978355118950006963,"1,37E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:50 +0000 2025,0,@Luffy_Marz @tempodotco Ya karena itu jangan nutup mata hanya karena tempat yang katanya belajar agama . Sekecil apapun kasusnya.,"1,98E+18",,Luffy_Marz,in,,0,0,0,https://x.com/undefined/status/1978355114462134329,"1,43E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:49 +0000 2025,0,@24xJam Seharusnya kalau kepala dipecat karena masalah mendisiplinkan murid semua guru harus dipecat bersama. Sy yakin semua guru pasti setuju,"1,98E+18",,24xJam,in,,0,0,0,https://x.com/undefined/status/1978355114298482919,"1,73E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:49 +0000 2025,0,@somexthread Berarti pola pikir dia sekolah boleh merokok selagi damai aman dan tidak ada ke gaduhan ya berarti klo misal rumah dia di masukin banyak orang selagi aman damai tentram gapapa ya pak,"1,98E+18",,somexthread,in,,0,0,0,https://x.com/undefined/status/1978355113866523043,"1,89E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:46 +0000 2025,0,https://t.co/bSHUVuSTaY Bu !DA Gu12u Tuban https://t.co/5hqsG08CCS https://t.co/FHipBCYlv5,"1,98E+18",https://pbs.twimg.com/media/G3SHeQBbEAAcADh.jpg,,in,,0,0,0,https://x.com/undefined/status/1978355098330788022,"1,95E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:45 +0000 2025,0,@BlakeXavia @PKSejahtera Dari 2017 dia PKS . Sebelumnya dia PPP . Saat dia perkosa Siswa SMA di Pandeglang dia masih PPP,"1,98E+18",,BlakeXavia,in,,0,0,0,https://x.com/undefined/status/1978355095361200257,"1,68E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:09 +0000 2025,0,@urikaeureka @afrizal_rustan @ygtbtv @makinkembali Gaji 13+14 dikira buat guru yg udah puluhan tahun kerja kali ya? Tolol emang tolol,"1,98E+18",,jaehaynam,in,,0,0,0,https://x.com/undefined/status/1978354945003868538,"1,59E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:09 +0000 2025,0,Polis mengesahkan senjata tajam yang dirampas daripada suspek kes bunuh pelajar perempuan berusia 16 tahun di sebuah sekolah di Bandar Utama Petaling Jaya pada semalam dibeli secara dalam talian. Ketua Polis Selangor Datuk Shazeli Kahar berkata senjata berkenaan iaitu pisau https://t.co/PGoUKi3Vwf,"1,98E+18",https://pbs.twimg.com/media/G3SHVW6bsAAN-Ww.jpg,,in,,0,0,0,https://x.com/undefined/status/1978354944194580659,18714463,,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:08 +0000 2025,0,@libelousnine @Saffronlanyard @anubhavgupta_ji Traditionally Shankaracharya positions are filled by Brahmin scholars selected through guru-shishya parampara emphasizing lifelong Vedic immersion and samskaras typically nurtured in Brahmin families. This creates de facto dominance via cultural and educational continuity not,"1,98E+18",,libelousnine,en,,0,0,0,https://x.com/undefined/status/1978354940444864871,"1,72E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:08 +0000 2025,0,Mau salaman gampar2an juga terserah alu. Kita mah sama yg lebih tua atau dituakan cium tangan dan nunduk. Bukan kalah tapi tadzim. Gitu aja kok repot. Di militer juga ada biasanya disebut Pendidikan Kewiraan. Itu juga pelajaran adab.,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354939081429207,"3,01E+09",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:02 +0000 2025,0,47 soal dan jawaban essay agama kepercayaan kelas 3 semester 1 (Kurikulum Merdeka 2025). Klik untuk melihat pembahasan lengkap dan kunci jawaban menarik! https://t.co/x4rhDD20Wq,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354917019410770,"1,16E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:59:00 +0000 2025,0,@somexthread Riding the wave mengharapkan jabatan kepala sekolah wkwkwkw,"1,98E+18",,somexthread,in,,0,0,0,https://x.com/undefined/status/1978354905887784989,"1,55E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:48 +0000 2025,0,@pinkthestar Pas si spp deeptalk sama mamanya pelukan gasii yg pas pulang sekolah itu yg bahas tth mata?,"1,98E+18",,pinkthestar,in,,0,0,0,https://x.com/undefined/status/1978354854775955889,"1,38E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:47 +0000 2025,0,@abu_waras Pasti ada yang memprovokasi siswa.,"1,98E+18",,abu_waras,in,,0,0,0,https://x.com/undefined/status/1978354853073031454,"2,31E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:47 +0000 2025,0,terus guru ditindak gegara menegur siswanya yang jelas-jelas salah. ideologi macam apa ini? nilai-nilai kyk gini dinormalisasi. bener2 bikin cemas,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354850409693234,"1,66E+09",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:46 +0000 2025,0,@Venomous_Snow Berarti belum bisa ikut daftar ppg kak. Soalnya di data diri sepertinya harus mencantumkan nomor ijazah. Coba ditanyakan ke kampus aja ya kak.,"1,98E+18",,Venomous_Snow,in,,0,0,0,https://x.com/undefined/status/1978354848903950813,"4,83E+09",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:46 +0000 2025,0,@Piyusaja2 Mukanya aja ga cocok sekolah.,"1,98E+18",,Piyusaja2,in,,0,0,0,https://x.com/undefined/status/1978354847406538764,"1,51E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:43 +0000 2025,0,kuliah 1 5 tahun ini gaada tugas yang bikin aku nangis yang bikin nangis tiap hari cuma belajar SKD,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354837084315834,"1,29E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:43 +0000 2025,1,Bukan malah lu jutekin itu iship. Gue ampe kasian denger iship cerita kalo dijutekin DU. Inget kita semua yg senior itu cuma beda jam terbang aja. Gausah merasa paling diatas. Kasian iship mau belajar jd takut.,"1,98E+18",,apralzolam,in,,0,0,0,https://x.com/undefined/status/1978354837008822644,"1,27E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:42 +0000 2025,0,Rabu tanggal 08 Oktober 2025 bertempat di SD Negeri 22 Balohan telah dilaksanakan kegiatan peninjauan langsung progres pembangunan SD Negeri 22 Balohan Kota Sabang yang termasuk dalam bantuan pemerintah Program Revitalisasi Satuan Pendidikan Tahun 2025. https://t.co/8MoB2wbGVA,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354832340640125,"1,37E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:42 +0000 2025,0,Gaji kecil tapi harus ngadepin ratusan anak Sekali ngajar bisa 20-40 siswa dengan sifat dan kelakuan beragam Rawan kena tuntutan hukum dari orang tua siswa tolol. Sehat-sehat guru-guru,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354832101556715,"5,47E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:42 +0000 2025,0,@the3pwetties @tanyakanrl ayoo belajar dm aja yak,"1,98E+18",,the3pwetties,in,,0,0,0,https://x.com/undefined/status/1978354830893547908,"1,48E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:40 +0000 2025,0,@tanyarlfes Pendidikan bahasa dan sastra boleh join?,"1,98E+18",,tanyarlfes,in,,0,0,0,https://x.com/undefined/status/1978354822026846339,"1,17E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:40 +0000 2025,0,@kang___L Ah lebay lu Coba lu jadi guru becus kagak ngajar? Kas8hin anaknya ke dia blokir semua sekolah biar gak diterima,"1,98E+18",,kang___L,in,,0,0,0,https://x.com/undefined/status/1978354821678673934,"1,75E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:38 +0000 2025,0,Pemerintah Papua terus berupaya meningkatkan kualitas kesehatan masyarakat dengan mengutamakan menu bergizi seimbang dalam setiap program pangan dan gizi #PapuaDalamHatiNegeri https://t.co/Vy3NWS7FF7,"1,98E+18",https://pbs.twimg.com/media/G3SHN5qb0AAiNRP.jpg,,in,,0,0,0,https://x.com/undefined/status/1978354812501561710,"1,96E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:37 +0000 2025,0,@_Mbat0epeOple21 @randomable_ Kl aku jd gurunya mending ga usah masuk aja semua gurunya... biar mrk belajar sendiri bila perlu d sediain rokok perkelas....kl d ikutin mau mrk pasti mrk ngelunjak guru dah ga pnya harga diri lagi...jgn mau kalah bu biarin aja wagub banten nanti yg mikir,"1,98E+18",,_Mbat0epeOple21,in,,0,0,0,https://x.com/undefined/status/1978354810651808203,"4,18E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:32 +0000 2025,0,@Hilmi28 Padahal ngantri anak² &amp; orang tua yg mau nyekolahkan anaknya di sekolah negeri.,"1,98E+18",,Hilmi28,in,,0,0,0,https://x.com/undefined/status/1978354789059637311,"1,6E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:29 +0000 2025,0,Trus siswa yang merokok di sekolah dijadiin duta cukai rokok?,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354775268737421,"2,16E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:27 +0000 2025,0,Tipikal ibu mertua kalo anaknya salah mau mukulin istri jg dia ttp bela anaknya emng ga mewajarkan kekerasan kepsek tapi ANAKLU AJARIN DULU GABOLE NGEROKOK DI SEKOLAH YA ANJAY,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354770176819222,"1,71E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:26 +0000 2025,0,Presiden merangkap jubir ASU (Aliansi Siswa Udut) Indonesia.,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354763814093084,"8,23E+17",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:24 +0000 2025,0,@Piyusaja2 Mantap nih merokok d sekolah pasti bociil sampah kematian wkwkwkwkwkwk,"1,98E+18",,Piyusaja2,in,,0,0,0,https://x.com/undefined/status/1978354756335628586,"1,8E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:23 +0000 2025,0,@abu_waras Gubernur kurang literasi kayaknya dia cuma denger netizen perokok yg dukung perokok bukan baca aturan permendikbud 64/2015 Kelihatan dari ekspresinya agak....malaweung cenah,"1,98E+18",,abu_waras,in,,0,0,0,https://x.com/undefined/status/1978354751772278784,"1,82E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:19 +0000 2025,0,Nah disinilah letak miris nya. Pesantren yang sudah tentu tempat menimba ilmu lingkungan pendidikan pastilah kebanyakan anak² di bawah umur yang pastinya mudah kena doktrin. Bentuk tawadhu' mereka malah digunakan untuk yang tidak sebagaimana mestinya.,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354735385120972,"1,67E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:15 +0000 2025,0,@HusinShihab Kalau gue ortunya anak ngadu di tampar kepala sekolah (Perempuan lagi) gara2x ngrokok di sekolah yang pasti gue omelin kenapa ngrokok di sekolah ? besoknya gue datang ke sekolah dan anak gue harus minta maaf ke kepala sekolah di depan gue sebagai orang tua.,"1,98E+18",,HusinShihab,in,,0,0,0,https://x.com/undefined/status/1978354717748060212,"1,87E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:11 +0000 2025,0,School vs Home ni aku ibaratkan sama dengan kawan vs family 6 jam dengan kawan dan cikgu di sekolah 6 jam dengan dengan family 8 jam tidur 4 jam dan lain lain Try korek gali dulu beza kawan dan keluarga faham sebaiknya dan apa impaknya dan baru settlekan masalah.,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354699356025076,"1,05E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:09 +0000 2025,0,PREDICCIÓN DEL PARTIDO: ARTHUR FERRY VS LORENZO SONEGO 15 DE OCTUBRE DE 2025 10 Secretos Explosivos Revelados: Predicción Arthur Ferry vs Lorenzo Sonego ¿Quién Ganará Este Duelo Épico en... Leer mas: https://t.co/PtezeEoiW0,"1,98E+18",,,es,,0,0,0,https://x.com/undefined/status/1978354694750605609,"1,83E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:05 +0000 2025,0,Hi Tweeps! Siang hari ini kami kedatangan tamu dari Sekolah Tinggi Ilmu Kepolisian https://t.co/zBV9PZ6Eqf,"1,98E+18",https://pbs.twimg.com/media/G3SHF99aQAAnOzf.jpg,,in,,0,0,0,https://x.com/undefined/status/1978354677767884987,"4,26E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:05 +0000 2025,0,Seragam Batik Sekolah Tidore WA 082243311177 https://t.co/DOuYWI0ACB,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978354676849369182,"2,82E+09",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:05 +0000 2025,0,@18fesss untuk selalu bersama bertukar pikiran saling jaga bercerita punya keturunan saling membahagiakan saling menuntun belajar dan bercinta,"1,98E+18",,18fesss,in,,0,0,0,https://x.com/undefined/status/1978354676253811129,"1,52E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:05 +0000 2025,0,@ikalane54712 Lalu siswanya dapat hukuman atau enggak? kira-kira apa yang cocok? bukannya siswa ngelanggar aturan sekolah seperti ngerokok harus tindak tegas sebagai contoh,"1,98E+18",,ikalane54712,in,,0,0,0,https://x.com/undefined/status/1978354675356213611,"1,56E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:02 +0000 2025,0,@RestyeCayah @ZUL_Hasan Sebaiknya MBG yg ini dibagikan ke sekolah yg boikot krn rokok gw lebih ikhlas buat mereka semua,"1,98E+18",,RestyeCayah,in,,0,0,0,https://x.com/undefined/status/1978354663930953876,"1,63E+08",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:58:02 +0000 2025,0,@TsaniAnwar @CakD3pp @abu_waras Smua juga pro ke pendidikan.. Apalagi spt yg banyak kita lihat baca tulis matematika dasar pun banyak yg ga bisa... Mungkin dulu ada program Memperbanyak Generasi Muda Pengikut Anaknya Mulyono yg kosong,"1,98E+18",,TsaniAnwar,in,,0,0,0,https://x.com/undefined/status/1978354661900873851,"1,5E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 06:57:59 +0000 2025,0,Hasil Survei Kepuasan Masyarakat (SKM) Juli September 2025 Balai Pengembangan Kompetensi PU Wilayah I Medan terus berkomitmen meningkatkan kualitas pelayanan publik. Bersama kita wujudkan pelayanan publik yang profesional transparan dan berintegritas. https://t.co/2XEj2vfmWc,"1,98E+18",https://pbs.twimg.com/media/G3SHEIRbsAAiEiE.jpg,,in,,0,0,0,https://x.com/undefined/status/1978354651452911949,"1,03E+18",,Kabupaten_Lumajang,
"1,98E+18",Wed Oct 15 07:34:02 +0000 2025,0,@guru_drive @Honda @TataCompanies paisa waste lagta yaar,"1,98E+18",,guru_drive,tl,,0,0,0,https://x.com/undefined/status/1978363724588060678,"1,95E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:34:00 +0000 2025,0,@mg1684293 @tubbirfess Satu kasus pun terlalu banyak kalo emang terjdi jelas kredibilitas pesantren sebagai lembaga pendidikan berbasis agama diragukan gaada istilah minimalisir. Untuk urusan ini pesantren harusnya nol kasus ngerti ga? Kalo masih ga mudeng masukin adonan cor cor an aja itu otak,"1,98E+18",,mg1684293,in,,0,0,0,https://x.com/undefined/status/1978363715507356106,"2,73E+08",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:59 +0000 2025,0,intinya deh tiap award punya parameter penilaian masing2. AMI bagian kualitas dinilai juri expert bagian kuantitas ada spowarp (data stream spotiti) bagian voting fans ada SMA/IMA. sesimple itu g usah tengkar perkara award plisss https://t.co/NGfRCIrKvz,"1,98E+18",https://pbs.twimg.com/media/G3SPTiQaEAA3SNh.jpg,,in,,0,0,0,https://x.com/undefined/status/1978363709136207999,"1,35E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:59 +0000 2025,0,harusnya bikin aturan dikeluarkan dari sekolah aja biar aman,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978363708888723503,"1,9E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:56 +0000 2025,0,Inget bro setiap feedback dari komunitas global adalah peluang emas untuk meningkatkan kualitas. Mari sambut dengan terbuka dan jadikan bahan koreksi. Disegani Dihormati Dunia https://t.co/qhxTQF6xsA,"1,98E+18",https://pbs.twimg.com/media/G3SO-JSakAABVCi.jpg,,in,,0,0,0,https://x.com/undefined/status/1978363696591032610,"1,45E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:55 +0000 2025,0,@_riverheaven @andra_soni Mungkin Gubernurnya lupa...kita ingatkan(bila mau sih)bhwa GURU adalah orangtua kedua yg punya kewajiban mengingatkan bahkan sangsi jika mmg perlu.Salahnya dimana yg terHORMAT @andra_soni ???,"1,98E+18",,_riverheaven,in,,0,0,0,https://x.com/undefined/status/1978363693244010543,"1,33E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:51 +0000 2025,0,Pastikan Kualitas Bahan Makanan Baik Lapas Way Kanan Rutin Kontrol Dapur https://t.co/vwPc4MQiYO,"1,98E+18",https://pbs.twimg.com/media/G3SOxcFaYAArlAB.jpg,,in,,0,0,0,https://x.com/undefined/status/1978363679201436071,"1,22E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:50 +0000 2025,0,Karena bagaimanapun di Republik Anak Emas ini guru yang salah karena mencoba benar dan pelanggar aturan adalah korban yang harus dibela hingga titik darah penghabisan. Selamat mengajar dan semoga Anda selalu sabar sampai gajian! Sampai TPG cair! Sampai diangkat jadi PPPK! https://t.co/xNjvC3x5CK,"1,98E+18",https://pbs.twimg.com/media/G3SPRuDa8AAzLcv.jpg,DarsAlexandra1,in,,0,0,0,https://x.com/undefined/status/1978363674256371813,"1,34E+18",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:47 +0000 2025,0,Seragam Batik Sekolah Mataram WA 082243311177 https://t.co/mojqLSExsq,"1,98E+18",,,in,,0,0,0,https://x.com/undefined/status/1978363659769294934,"2,45E+09",,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:47 +0000 2025,0,@WagimanDeep212_ Jadi tanggal berapa tepatnya dirayakan hari boleh merokok di sekolah?,"1,98E+18",,WagimanDeep212_,in,,0,0,0,https://x.com/undefined/status/1978363659303690295,14263389,,Kabupaten_Situbondo,
"1,98E+18",Wed Oct 15 07:33:46 +0000 2025,0,@Mdy_Asmara1701 Setuju banget pejabat serba tolol krn bela murid yg salah bukankah suda ada contoh di Jawabarat semua orang tua murid bikin perjanjian dengan pihak sekolah apa bila ada murid nakal guru berhak didik dan tidak boleh di kriminalisasi,"1,98E+18",,Mdy_Asmara1701,in,,0,0,0,https://x.com/undefined/status/1978363654211854603,"1,75E+18",,Kabupaten_Situbondo,
